MonthlyDate,StateName,LossCode
12/1/2011,South Dakota,sui
4/1/2010,South Dakota,pulhr
4/1/2010,South Dakota,dep
2/1/2010,Virginia,suit
9/1/2011,Minnesota,nurf
11/1/2010,Montana,impay
2/1/2011,Montana,sui
6/1/2011,Montana,dc-
10/1/2011,Tennessee,medh
3/1/2010,Maryland,surmp
3/1/2011,Maryland,flron
5/1/2011,Maryland,er-x
12/1/2010,Maine,hemn
8/1/2010,Massachusetts,er-ag
11/1/2011,Nevada,er-ag
4/1/2010,Washington,surmp
3/1/2010,Indiana,accer
4/1/2010,Puerto Rico,medlr
8/1/2011,Puerto Rico,hemn
3/1/2010,Nevada,emt
5/1/2010,Montana,nglhr
6/1/2010,Montana,accer
11/1/2010,Montana,dc-
4/1/2011,Montana,er-mt
3/1/2011,Hawaii,flrst
4/1/2010,Hawaii,suit
6/1/2010,New Jersey,inf
8/1/2010,Hawaii,carr
4/1/2010,Hawaii,dep
6/1/2011,Hawaii,flr
8/1/2011,Hawaii,sui
2/1/2010,Tennessee,obgor
7/1/2010,Puerto Rico,flrf
10/1/2010,Puerto Rico,pulhr
9/1/2010,Puerto Rico,er-ag
8/1/2011,Minnesota,medh
8/1/2011,Washington,cheh
5/1/2011,Tennessee,hemn
6/1/2011,Louisiana,flrf
1/1/2011,South Dakota,cheh
5/1/2010,South Dakota,er-x
9/1/2010,South Dakota,nurf
9/1/2011,South Dakota,dep
11/1/2010,Oregon,er-mt
10/1/2010,Kansas,hemn
3/1/2010,North Carolina,er-
6/1/2010,Iowa,dc-
6/1/2010,Massachusetts,nglhr
7/1/2010,Arkansas,nglhr
11/1/2011,Arkansas,medpa
10/1/2011,Arkansas,surmp
8/1/2011,Connecticut,flrf
10/1/2011,Iowa,tort
5/1/2011,Hawaii,impay
7/1/2011,Hawaii,er-mt
9/1/2010,Hawaii,flron
2/1/2011,Montana,medpa
9/1/2010,Maine,carr
1/1/2011,Connecticut,flron
9/1/2011,Connecticut,pulhr
9/1/2011,Connecticut,accer
10/1/2011,Tennessee,emt
7/1/2010,Idaho,flrst
9/1/2011,Idaho,medlr
9/1/2011,Idaho,obgor
7/1/2011,Mississippi,nurf
11/1/2010,Arizona,flr
3/1/2010,Arizona,carr
5/1/2010,Arizona,tort
4/1/2011,Arizona,flrst
7/1/2011,Idaho,flrst
7/1/2010,Puerto Rico,hemn
11/1/2011,Washington,nglhr
8/1/2010,District of Columbia,accer
2/1/2011,Rhode Island,flrst
5/1/2010,Kansas,emt
10/1/2011,Kansas,er-mt
5/1/2010,New Mexico,medh
10/1/2011,New Mexico,nurf
9/1/2010,New Mexico,suit
8/1/2010,Nevada,flrf
5/1/2010,North Carolina,er-mt
5/1/2011,Connecticut,surmp
3/1/2010,Maine,nurf
3/1/2011,Maine,nurf
5/1/2010,Maine,flrst
9/1/2010,Maine,tort
7/1/2010,Maine,medlr
7/1/2011,Maine,hemn
7/1/2010,Maine,inf
12/1/2010,Maine,flrst
3/1/2010,Kentucky,medlr
6/1/2011,Kentucky,inf
2/1/2011,Kentucky,impay
10/1/2010,Kentucky,er-ag
3/1/2010,New York,er-
5/1/2011,Montana,oth
12/1/2010,Montana,er-
12/1/2010,Montana,surmp
10/1/2010,West Virginia,obgor
8/1/2010,West Virginia,flrst
10/1/2010,West Virginia,flrf
6/1/2010,West Virginia,oth
10/1/2011,West Virginia,nglhr
8/1/2011,Nebraska,flr
4/1/2010,Tennessee,cheh
10/1/2010,South Carolina,pulb
7/1/2011,New Mexico,nglhr
4/1/2010,Utah,revm
12/1/2010,Utah,dc-
3/1/2010,North Carolina,flrst
11/1/2011,North Carolina,er-x
9/1/2011,Texas,er-mt
5/1/2010,Nevada,medpa
4/1/2011,Kentucky,flrf
9/1/2011,Connecticut,flrf
6/1/2011,Louisiana,flron
11/1/2011,Kansas,revm
10/1/2010,Kentucky,carr
12/1/2010,North Dakota,medpa
7/1/2011,North Dakota,medpa
10/1/2011,Pennsylvania,emt
4/1/2011,Wyoming,oth
10/1/2011,Wyoming,medh
10/1/2011,Georgia,inf
6/1/2011,Minnesota,medh
8/1/2011,Tennessee,flrf
5/1/2011,Wyoming,dc-
5/1/2011,Wyoming,flrf
11/1/2010,Wyoming,er-
6/1/2011,Wyoming,surmp
10/1/2010,Wyoming,medpa
10/1/2010,Wyoming,nglhr
4/1/2011,Wyoming,tort
12/1/2010,Wyoming,pulb
2/1/2010,Massachusetts,pulb
2/1/2011,Minnesota,medpa
10/1/2010,West Virginia,suit
6/1/2011,Hawaii,surmp
6/1/2011,Hawaii,inf
10/1/2011,Virginia,revm
5/1/2010,Nebraska,flrf
7/1/2011,Arkansas,dep
8/1/2011,Arkansas,dep
7/1/2011,Arkansas,hemn
7/1/2010,Oregon,pulb
5/1/2011,Mississippi,er-
9/1/2011,Oregon,suit
3/1/2010,Massachusetts,medh
5/1/2011,Oregon,emt
7/1/2011,Arizona,tort
1/1/2011,Virginia,er-x
2/1/2010,Michigan,hemn
11/1/2011,Pennsylvania,flrst
8/1/2010,Alabama,cheh
11/1/2011,Alabama,er-ag
10/1/2011,Tennessee,pulhr
3/1/2010,Mississippi,medh
6/1/2011,Mississippi,medlr
6/1/2010,Mississippi,er-ag
7/1/2011,Mississippi,medh
3/1/2010,New Jersey,sui
3/1/2010,Connecticut,pulhr
9/1/2011,Massachusetts,flrst
7/1/2011,Wyoming,carr
8/1/2011,Mississippi,medlr
6/1/2010,Colorado,flrf
7/1/2011,Colorado,medlr
2/1/2011,Maryland,er-mt
4/1/2010,North Dakota,flron
9/1/2010,Tennessee,impay
7/1/2010,Idaho,hemn
8/1/2011,Idaho,oth
6/1/2010,Iowa,flron
9/1/2010,Kansas,pulhr
5/1/2010,Delaware,nglhr
8/1/2011,Maryland,flron
2/1/2010,Washington,medpa
6/1/2010,Rhode Island,flr
8/1/2010,Rhode Island,medlr
11/1/2010,Maryland,tort
8/1/2011,Puerto Rico,surmp
9/1/2010,Oregon,flron
7/1/2010,Oregon,er-mt
9/1/2011,Oregon,flrst
6/1/2011,Montana,flrf
2/1/2011,Montana,accer
11/1/2011,Texas,impay
2/1/2011,Oregon,flron
3/1/2010,Oregon,carr
6/1/2011,Oregon,inf
12/1/2010,Oregon,medlr
4/1/2010,Idaho,surmp
5/1/2011,Idaho,oth
7/1/2011,Idaho,obgor
9/1/2011,Idaho,er-mt
11/1/2011,Connecticut,pulhr
2/1/2011,Louisiana,er-
8/1/2011,Minnesota,flr
8/1/2011,Maryland,suit
7/1/2010,Arizona,surmp
9/1/2010,Hawaii,er-ag
8/1/2010,Hawaii,flrst
2/1/2010,Wyoming,carr
12/1/2010,Wyoming,flrst
12/1/2010,Wyoming,oth
7/1/2011,Wyoming,revm
2/1/2010,Oklahoma,dep
8/1/2011,Nevada,hemn
9/1/2011,Nevada,dep
12/1/2010,North Dakota,nurf
8/1/2011,North Dakota,carr
10/1/2010,Iowa,er-mt
7/1/2010,Iowa,emt
2/1/2010,Idaho,sui
9/1/2010,Idaho,medlr
11/1/2010,South Dakota,pulb
11/1/2010,Louisiana,pulhr
2/1/2011,Connecticut,nurf
9/1/2011,Connecticut,er-mt
4/1/2010,Kansas,impay
9/1/2011,Kansas,inf
4/1/2011,Iowa,inf
4/1/2010,Colorado,medpa
10/1/2010,New Jersey,flrst
10/1/2011,Colorado,carr
4/1/2010,Oregon,carr
7/1/2010,Oregon,flrst
2/1/2010,Massachusetts,medpa
7/1/2010,Massachusetts,suit
5/1/2011,Maryland,dep
12/1/2010,Minnesota,flrf
11/1/2011,Kansas,accer
5/1/2010,Minnesota,inf
1/1/2011,South Dakota,nurf
4/1/2010,South Dakota,medh
12/1/2010,South Dakota,flrst
10/1/2010,South Dakota,sui
8/1/2010,New Mexico,flrst
6/1/2010,Washington,pulb
3/1/2011,Hawaii,impay
10/1/2010,Hawaii,er-
6/1/2011,Hawaii,revm
5/1/2011,Nevada,suit
11/1/2010,Nevada,carr
4/1/2010,Mississippi,pulb
7/1/2010,Mississippi,cheh
5/1/2011,Mississippi,hemn
8/1/2011,Mississippi,oth
2/1/2010,Washington,medh
7/1/2010,North Dakota,er-x
3/1/2011,Louisiana,medlr
4/1/2010,New Mexico,er-mt
3/1/2010,Alabama,tort
7/1/2011,Alabama,flron
6/1/2011,South Dakota,medlr
3/1/2011,Massachusetts,inf
5/1/2011,West Virginia,er-ag
6/1/2010,West Virginia,tort
5/1/2011,West Virginia,nurf
5/1/2011,West Virginia,nglhr
10/1/2011,Idaho,flron
3/1/2010,Hawaii,medpa
12/1/2010,Hawaii,flrf
2/1/2010,Arizona,pulhr
8/1/2011,Washington,medlr
7/1/2010,North Dakota,revm
4/1/2010,Georgia,hemn
5/1/2010,Nebraska,nglhr
3/1/2011,Wyoming,obgor
4/1/2010,Washington,dep
3/1/2011,South Carolina,obgor
2/1/2010,Washington,nurf
10/1/2010,Delaware,accer
1/1/2011,Delaware,flrf
7/1/2011,Delaware,surmp
3/1/2010,Nevada,er-ag
3/1/2011,New Hampshire,pulb
1/1/2011,Alabama,carr
5/1/2010,Iowa,flr
9/1/2010,Iowa,hemn
4/1/2011,Iowa,flrf
5/1/2010,Mississippi,dc-
2/1/2011,Mississippi,flr
2/1/2011,Mississippi,pulb
11/1/2010,Mississippi,flron
11/1/2011,Mississippi,er-ag
3/1/2010,North Carolina,pulhr
9/1/2010,Colorado,flr
10/1/2011,Colorado,nglhr
11/1/2011,Colorado,medpa
7/1/2010,Missouri,er-
5/1/2010,West Virginia,suit
3/1/2011,West Virginia,er-mt
8/1/2011,West Virginia,flron
2/1/2011,Iowa,medh
3/1/2010,Kansas,dc-
5/1/2010,Kansas,medh
8/1/2011,Kansas,medlr
2/1/2010,South Dakota,medh
8/1/2010,South Dakota,suit
8/1/2011,South Dakota,pulb
10/1/2011,West Virginia,tort
9/1/2010,South Dakota,accer
3/1/2010,Arizona,medpa
3/1/2011,Tennessee,er-
10/1/2010,Connecticut,flrst
6/1/2010,Maryland,flrst
6/1/2010,Montana,flr
10/1/2010,Montana,tort
12/1/2010,Montana,inf
8/1/2011,Massachusetts,tort
7/1/2011,Missouri,flr
7/1/2010,Wyoming,medlr
4/1/2011,Wyoming,cheh
2/1/2010,Nevada,impay
2/1/2010,Texas,medpa
6/1/2010,North Carolina,nglhr
10/1/2011,North Carolina,nglhr
10/1/2011,Hawaii,flron
4/1/2011,Hawaii,flrst
3/1/2010,Tennessee,hemn
11/1/2011,Indiana,flrst
3/1/2010,Washington,flr
4/1/2011,Wyoming,flrst
9/1/2011,Wyoming,cheh
9/1/2011,South Carolina,carr
8/1/2011,Louisiana,flr
2/1/2010,Ohio,nglhr
10/1/2011,North Dakota,dep
9/1/2010,North Dakota,tort
6/1/2011,New Mexico,oth
3/1/2011,New Mexico,emt
2/1/2010,Kansas,nurf
1/1/2011,Wyoming,inf
5/1/2011,Wyoming,er-mt
7/1/2011,Oregon,dep
3/1/2010,Nevada,tort
10/1/2010,Mississippi,er-mt
10/1/2010,Mississippi,medlr
7/1/2010,Mississippi,er-ag
6/1/2010,Nebraska,flrf
9/1/2011,Massachusetts,medh
4/1/2010,Mississippi,nurf
4/1/2010,Alabama,nurf
7/1/2010,Alabama,cheh
10/1/2011,Alabama,suit
8/1/2011,Connecticut,tort
8/1/2010,Connecticut,flrst
10/1/2011,Connecticut,emt
5/1/2010,Virginia,accer
7/1/2010,Alabama,impay
4/1/2011,Wyoming,dc-
2/1/2010,Connecticut,carr
10/1/2011,North Carolina,medpa
6/1/2011,West Virginia,surmp
4/1/2011,Alabama,flrf
6/1/2010,Alabama,nurf
3/1/2010,Connecticut,medpa
5/1/2010,Colorado,impay
4/1/2011,Mississippi,dc-
5/1/2010,Mississippi,er-
7/1/2011,Mississippi,nglhr
6/1/2011,Louisiana,er-x
9/1/2011,Louisiana,accer
10/1/2010,Louisiana,flron
2/1/2011,Connecticut,er-x
4/1/2010,Oregon,medpa
10/1/2010,Vermont,pulhr
8/1/2010,Vermont,obgor
8/1/2011,Vermont,cheh
8/1/2011,Vermont,dc-
10/1/2010,Hawaii,er-x
1/1/2011,South Carolina,er-mt
2/1/2011,Wyoming,hemn
8/1/2011,Wyoming,medlr
9/1/2011,Wyoming,revm
10/1/2011,Kansas,cheh
4/1/2010,Puerto Rico,dc-
1/1/2011,Hawaii,inf
3/1/2010,Georgia,er-ag
6/1/2011,Connecticut,er-mt
5/1/2010,South Carolina,medlr
11/1/2011,South Carolina,hemn
5/1/2010,Alabama,emt
10/1/2011,Nevada,pulb
5/1/2010,Connecticut,hemn
10/1/2010,Washington,er-ag
10/1/2011,North Carolina,flrst
4/1/2010,Virginia,hemn
7/1/2011,Wyoming,tort
2/1/2011,Wyoming,flr
11/1/2011,Colorado,flrst
9/1/2010,South Dakota,hemn
6/1/2011,South Dakota,cheh
12/1/2010,South Dakota,flron
10/1/2010,South Carolina,emt
2/1/2010,Kentucky,nglhr
10/1/2010,Kentucky,emt
5/1/2010,Louisiana,impay
7/1/2011,Louisiana,flr
6/1/2010,Iowa,emt
4/1/2011,Mississippi,oth
10/1/2011,Wisconsin,flr
5/1/2010,North Dakota,nglhr
7/1/2011,North Dakota,flrf
6/1/2011,Hawaii,suit
2/1/2010,Illinois,flron
5/1/2011,Wyoming,nurf
2/1/2010,Missouri,suit
11/1/2010,Delaware,flron
4/1/2011,Delaware,flr
1/1/2011,Delaware,pulb
11/1/2010,Delaware,inf
9/1/2011,Delaware,flrst
5/1/2011,Delaware,inf
12/1/2010,Mississippi,pulhr
3/1/2011,Mississippi,nglhr
11/1/2010,Mississippi,medh
11/1/2011,Mississippi,medpa
11/1/2010,Arkansas,dc-
7/1/2010,Alaska,dep
5/1/2010,Alaska,tort
9/1/2011,Alaska,flrf
2/1/2011,Arkansas,flron
10/1/2011,North Dakota,emt
4/1/2010,New Jersey,er-x
7/1/2011,Hawaii,carr
5/1/2011,Mississippi,dc-
5/1/2010,Mississippi,revm
2/1/2010,Connecticut,er-x
3/1/2010,Nebraska,nurf
11/1/2010,Nebraska,flron
11/1/2010,Maryland,medlr
7/1/2010,Maryland,er-mt
7/1/2010,Montana,accer
2/1/2010,Maryland,pulb
5/1/2010,Maryland,emt
11/1/2011,New Jersey,er-
9/1/2010,North Carolina,er-
9/1/2011,Indiana,er-mt
5/1/2010,Colorado,dc-
4/1/2010,Illinois,accer
5/1/2010,North Dakota,dep
11/1/2011,North Dakota,dc-
11/1/2011,Idaho,accer
11/1/2011,New Jersey,er-mt
5/1/2010,Tennessee,hemn
5/1/2010,District of Columbia,medlr
4/1/2011,District of Columbia,inf
4/1/2010,District of Columbia,carr
10/1/2010,District of Columbia,nurf
5/1/2011,District of Columbia,medpa
6/1/2011,District of Columbia,nglhr
4/1/2011,Oregon,sui
2/1/2011,Oregon,er-mt
3/1/2010,Maryland,medpa
10/1/2010,West Virginia,nglhr
10/1/2010,West Virginia,tort
8/1/2010,West Virginia,accer
9/1/2010,West Virginia,carr
1/1/2011,West Virginia,pulb
1/1/2011,Maryland,surmp
10/1/2011,Maryland,hemn
12/1/2010,New Hampshire,er-x
5/1/2010,Nebraska,accer
9/1/2011,Nebraska,er-
11/1/2010,Wyoming,impay
5/1/2011,Mississippi,er-mt
9/1/2011,Mississippi,sui
8/1/2010,New Mexico,carr
12/1/2010,New Mexico,dep
3/1/2010,Nebraska,oth
5/1/2010,Pennsylvania,emt
10/1/2011,Pennsylvania,er-
12/1/2010,Kentucky,medpa
1/1/2011,Kentucky,sui
3/1/2010,Rhode Island,impay
6/1/2011,Rhode Island,medlr
5/1/2011,Hawaii,er-
2/1/2010,Illinois,pulhr
6/1/2010,Illinois,flron
3/1/2010,Illinois,inf
10/1/2010,Hawaii,nurf
8/1/2011,Hawaii,hemn
9/1/2011,Hawaii,medlr
9/1/2011,Illinois,flron
12/1/2010,Louisiana,flrf
7/1/2011,Louisiana,medpa
12/1/2010,Louisiana,carr
8/1/2010,Louisiana,hemn
2/1/2010,Kansas,flr
2/1/2010,Virginia,flrst
8/1/2010,South Carolina,er-ag
10/1/2011,Idaho,dep
9/1/2011,Wisconsin,medpa
4/1/2010,Colorado,cheh
3/1/2010,South Carolina,nglhr
6/1/2010,South Carolina,hemn
12/1/2010,South Carolina,er-mt
8/1/2011,South Carolina,pulb
2/1/2010,Massachusetts,tort
3/1/2011,Iowa,pulhr
9/1/2011,North Carolina,er-ag
5/1/2010,Virginia,er-ag
11/1/2010,West Virginia,flrf
5/1/2010,Kansas,pulb
12/1/2010,Louisiana,sui
4/1/2011,North Dakota,impay
5/1/2011,North Dakota,er-
11/1/2010,North Dakota,pulhr
6/1/2010,North Dakota,oth
1/1/2011,Nevada,impay
1/1/2011,Nevada,flrst
3/1/2011,Mississippi,hemn
3/1/2011,Mississippi,er-mt
3/1/2010,Hawaii,nglhr
3/1/2011,Hawaii,accer
8/1/2011,Hawaii,flrst
1/1/2011,Mississippi,medpa
2/1/2011,Mississippi,cheh
12/1/2010,Mississippi,impay
9/1/2011,Kansas,nglhr
2/1/2011,New Hampshire,obgor
3/1/2010,Virginia,suit
11/1/2011,Tennessee,flrst
3/1/2011,Missouri,inf
10/1/2011,Louisiana,carr
7/1/2011,Oregon,emt
7/1/2010,Virginia,medh
3/1/2011,Hawaii,flron
3/1/2010,Missouri,er-
11/1/2011,Illinois,dc-
2/1/2010,Virginia,pulhr
5/1/2010,Maryland,pulb
9/1/2010,Maryland,surmp
2/1/2010,Missouri,impay
5/1/2010,South Carolina,flron
11/1/2011,Idaho,obgor
4/1/2011,Kansas,flrst
10/1/2011,Idaho,nglhr
11/1/2011,New York,medpa
11/1/2011,New Jersey,medpa
7/1/2011,Maryland,impay
2/1/2011,Idaho,tort
5/1/2011,Tennessee,er-
10/1/2010,Tennessee,cheh
9/1/2011,Tennessee,dc-
11/1/2010,New Hampshire,carr
5/1/2010,New Hampshire,flron
9/1/2011,New Hampshire,medlr
1/1/2011,Mississippi,dep
7/1/2010,Mississippi,revm
2/1/2011,Mississippi,hemn
3/1/2010,Illinois,flr
4/1/2010,Virginia,flr
11/1/2010,Washington,cheh
1/1/2011,Hawaii,medlr
8/1/2010,Kansas,tort
1/1/2011,Kansas,inf
5/1/2010,Oregon,obgor
12/1/2010,Oregon,flr
10/1/2011,Oregon,tort
7/1/2010,Iowa,carr
10/1/2011,Alabama,tort
4/1/2010,Virginia,dep
10/1/2011,Wisconsin,sui
12/1/2010,New Hampshire,pulb
4/1/2011,New Hampshire,pulb
9/1/2010,Kentucky,er-x
11/1/2010,Mississippi,suit
9/1/2011,Mississippi,dc-
4/1/2011,Mississippi,impay
2/1/2011,Arkansas,emt
10/1/2010,Arkansas,pulb
11/1/2010,Arkansas,er-ag
4/1/2011,New Hampshire,sui
2/1/2010,Nebraska,flrf
3/1/2010,Nebraska,er-x
3/1/2010,Oregon,revm
8/1/2011,Arizona,nurf
2/1/2010,District of Columbia,revm
3/1/2011,District of Columbia,er-
5/1/2010,Indiana,impay
2/1/2011,Tennessee,emt
8/1/2011,Tennessee,flr
3/1/2010,Georgia,flron
3/1/2010,North Carolina,hemn
9/1/2010,Maine,nurf
6/1/2011,Maine,nglhr
10/1/2010,Maine,emt
7/1/2011,Maine,nurf
5/1/2010,Puerto Rico,emt
10/1/2011,North Carolina,revm
9/1/2010,Nevada,medlr
4/1/2011,Hawaii,impay
4/1/2010,Alabama,sui
7/1/2011,Iowa,medh
10/1/2011,Iowa,er-mt
2/1/2011,Iowa,suit
3/1/2010,Minnesota,pulhr
11/1/2010,Minnesota,er-x
9/1/2010,Mississippi,er-
1/1/2011,Mississippi,medh
5/1/2010,Hawaii,medh
3/1/2010,Louisiana,pulhr
2/1/2010,Puerto Rico,er-
8/1/2010,Puerto Rico,er-x
8/1/2010,New Mexico,flrf
2/1/2011,New Mexico,er-ag
7/1/2011,New Mexico,hemn
10/1/2010,New Mexico,obgor
7/1/2011,Washington,er-ag
2/1/2010,Texas,er-mt
5/1/2010,South Carolina,emt
4/1/2010,Puerto Rico,obgor
4/1/2010,Kansas,er-
3/1/2010,Colorado,dep
10/1/2011,Colorado,er-
11/1/2011,Illinois,oth
8/1/2011,Iowa,surmp
8/1/2010,Wyoming,dc-
5/1/2011,Wyoming,cheh
2/1/2011,Wyoming,nglhr
9/1/2010,Maryland,er-x
1/1/2011,Connecticut,emt
2/1/2010,Wisconsin,hemn
10/1/2010,Rhode Island,oth
8/1/2011,South Carolina,nurf
7/1/2010,Wisconsin,flrst
3/1/2010,Washington,dep
3/1/2010,Minnesota,flron
7/1/2011,Connecticut,flron
4/1/2010,Massachusetts,medh
6/1/2011,Colorado,flron
10/1/2011,South Carolina,suit
11/1/2011,Minnesota,oth
3/1/2010,New Mexico,tort
7/1/2011,Virginia,er-
2/1/2010,Michigan,nurf
4/1/2010,Illinois,dc-
4/1/2010,Wyoming,carr
3/1/2011,Wyoming,impay
5/1/2011,Wyoming,er-ag
6/1/2010,Puerto Rico,er-
7/1/2011,Puerto Rico,impay
3/1/2011,Arkansas,er-mt
4/1/2011,Arkansas,nurf
3/1/2010,Tennessee,tort
11/1/2010,Mississippi,flrst
9/1/2011,Mississippi,er-x
2/1/2010,New Jersey,hemn
10/1/2010,Indiana,hemn
3/1/2010,Utah,er-
6/1/2010,Georgia,hemn
10/1/2010,New Mexico,emt
6/1/2011,Vermont,nglhr
5/1/2011,Vermont,tort
8/1/2010,Vermont,er-mt
7/1/2011,Vermont,accer
2/1/2011,Vermont,flrf
8/1/2010,Vermont,pulhr
4/1/2010,New Mexico,medh
6/1/2010,Arkansas,flrf
5/1/2010,Iowa,medlr
2/1/2010,New Jersey,obgor
3/1/2010,Alaska,medpa
3/1/2010,Idaho,flr
11/1/2010,Mississippi,emt
6/1/2011,Kansas,inf
6/1/2011,Kentucky,er-
7/1/2010,Kentucky,er-ag
10/1/2011,Illinois,flron
9/1/2011,Washington,dep
5/1/2010,Louisiana,medpa
6/1/2010,Louisiana,flr
7/1/2010,Louisiana,inf
6/1/2011,New Hampshire,tort
10/1/2010,New Hampshire,carr
9/1/2011,New Hampshire,sui
7/1/2011,South Carolina,inf
3/1/2011,Louisiana,accer
7/1/2010,South Dakota,flr
8/1/2010,South Dakota,dc-
12/1/2010,South Dakota,tort
10/1/2010,South Dakota,tort
9/1/2011,Kentucky,obgor
11/1/2011,North Carolina,medh
9/1/2011,Connecticut,medh
5/1/2011,New Mexico,impay
6/1/2010,New Mexico,flron
10/1/2011,New Jersey,er-x
5/1/2011,Minnesota,er-
4/1/2010,Massachusetts,flron
7/1/2011,Massachusetts,pulb
10/1/2010,Mississippi,nurf
4/1/2010,Mississippi,inf
1/1/2011,Mississippi,obgor
11/1/2011,Mississippi,suit
4/1/2010,Iowa,er-mt
6/1/2011,Minnesota,er-x
2/1/2011,Missouri,obgor
11/1/2011,Missouri,nurf
2/1/2010,Hawaii,inf
4/1/2011,Hawaii,medh
10/1/2011,Colorado,er-mt
8/1/2011,Tennessee,pulhr
3/1/2011,Idaho,medlr
10/1/2011,Virginia,medpa
1/1/2010,Colorado,obgor
7/1/2010,Arkansas,obgor
7/1/2010,Arkansas,impay
2/1/2010,Iowa,pulhr
5/1/2010,Iowa,nglhr
4/1/2010,Wyoming,emt
1/1/2011,Wyoming,er-x
6/1/2010,Alabama,medpa
9/1/2011,Alabama,er-ag
5/1/2010,Colorado,emt
1/1/2011,New Jersey,flrst
10/1/2011,Colorado,medlr
2/1/2010,Virginia,accer
11/1/2011,Virginia,obgor
8/1/2010,Wyoming,obgor
7/1/2011,Wyoming,er-mt
3/1/2011,Wyoming,carr
8/1/2010,Wyoming,dep
11/1/2010,Wyoming,flron
3/1/2011,Mississippi,obgor
9/1/2010,Mississippi,accer
9/1/2011,Mississippi,inf
10/1/2011,Mississippi,impay
9/1/2010,Nevada,cheh
5/1/2010,Utah,er-
4/1/2010,West Virginia,obgor
10/1/2010,West Virginia,flron
11/1/2010,West Virginia,er-
1/1/2011,West Virginia,nurf
12/1/2010,West Virginia,cheh
4/1/2010,Maryland,pulhr
6/1/2010,Nevada,er-mt
4/1/2011,Iowa,flr
5/1/2010,Missouri,flrst
2/1/2010,Indiana,pulhr
2/1/2010,Colorado,suit
3/1/2010,Wisconsin,flrst
3/1/2011,Colorado,er-x
4/1/2010,Vermont,surmp
6/1/2010,Vermont,medh
4/1/2011,Alabama,flrst
5/1/2011,Alabama,sui
3/1/2011,Alabama,hemn
12/1/2010,Louisiana,er-x
2/1/2010,Colorado,pulb
4/1/2010,Arizona,inf
8/1/2011,Georgia,er-mt
3/1/2010,Maryland,dc-
3/1/2010,Puerto Rico,tort
10/1/2010,Puerto Rico,er-mt
9/1/2011,Texas,er-ag
5/1/2011,Idaho,inf
11/1/2010,Idaho,flrf
9/1/2011,New York,flr
11/1/2010,Puerto Rico,accer
5/1/2010,Missouri,nglhr
9/1/2010,South Dakota,flrf
11/1/2010,South Dakota,surmp
4/1/2010,Louisiana,medpa
9/1/2010,Vermont,carr
4/1/2011,Vermont,emt
3/1/2010,Vermont,obgor
11/1/2010,Vermont,flrst
10/1/2010,Vermont,flrf
5/1/2010,Vermont,medh
7/1/2010,Vermont,pulb
9/1/2011,Vermont,flr
6/1/2010,Iowa,suit
9/1/2010,Iowa,flr
9/1/2010,Delaware,er-
1/1/2011,Delaware,hemn
6/1/2010,Washington,cheh
4/1/2010,Arkansas,cheh
2/1/2011,Arkansas,cheh
5/1/2011,Arkansas,er-mt
7/1/2011,Colorado,er-mt
3/1/2010,Idaho,hemn
3/1/2010,New York,emt
6/1/2011,Mississippi,flrf
6/1/2010,Tennessee,er-x
3/1/2010,Puerto Rico,inf
8/1/2010,Connecticut,er-ag
3/1/2010,Massachusetts,er-ag
5/1/2011,District of Columbia,tort
5/1/2011,District of Columbia,sui
6/1/2010,New Jersey,suit
12/1/2010,District of Columbia,oth
1/1/2011,District of Columbia,medpa
10/1/2011,District of Columbia,accer
8/1/2011,District of Columbia,tort
8/1/2010,Colorado,obgor
2/1/2010,Maine,inf
8/1/2010,Maine,flron
9/1/2010,Maine,medh
11/1/2010,Maine,accer
11/1/2011,New Jersey,emt
4/1/2011,Maryland,flron
9/1/2010,Maine,inf
9/1/2010,Maine,er-ag
2/1/2010,Illinois,flrst
2/1/2011,Puerto Rico,dep
1/1/2011,Delaware,surmp
5/1/2010,Puerto Rico,dc-
4/1/2011,Iowa,er-mt
10/1/2010,Iowa,dc-
8/1/2011,Iowa,dc-
4/1/2010,Missouri,emt
3/1/2011,Louisiana,carr
3/1/2011,Mississippi,accer
5/1/2011,Oregon,impay
8/1/2010,Maryland,cheh
9/1/2011,Mississippi,suit
7/1/2010,Mississippi,obgor
3/1/2010,Colorado,er-ag
6/1/2011,Mississippi,flrst
6/1/2010,Kansas,dc-
10/1/2010,New Hampshire,sui
6/1/2011,Nevada,er-x
11/1/2010,Montana,medlr
7/1/2011,Montana,er-mt
12/1/2010,Oregon,emt
12/1/2010,New Mexico,medlr
2/1/2011,New Mexico,medlr
10/1/2010,New Mexico,tort
3/1/2011,Maine,er-x
10/1/2011,Maine,er-ag
10/1/2010,Maine,inf
6/1/2010,Nebraska,impay
10/1/2010,Washington,medpa
3/1/2010,North Carolina,flrf
2/1/2010,Wisconsin,dep
4/1/2010,South Carolina,inf
11/1/2010,South Carolina,er-ag
8/1/2011,South Carolina,medh
2/1/2010,Ohio,er-x
6/1/2010,Oregon,pulhr
8/1/2011,Nevada,dep
11/1/2011,Massachusetts,medh
3/1/2011,New Mexico,surmp
10/1/2011,New York,tort
2/1/2010,Michigan,carr
10/1/2011,Indiana,inf
8/1/2011,North Dakota,pulhr
10/1/2010,Maine,flrst
8/1/2010,Maine,dep
7/1/2011,South Carolina,flrst
3/1/2011,Nebraska,impay
6/1/2011,Oregon,flron
7/1/2011,Oregon,flr
